MolWt,LogP,HBD,HBA,TPSA,RotatableBonds,AromaticRings,HeavyAtomCount,NumRings,FractionCSP3,NumHeteroatoms,MolRefractivity,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,BalabanJ,BertzCT
511.9310000000001,6.824800000000005,0,3,47.36,5,4,36,5,0.18518518518518517,9,130.62550000000002,184,0,0.2796214818194,-0.4944945720452915,1.818913005686588,1501.8648414842332
637.5830000000002,7.201000000000008,1,5,70.83000000000001,9,4,44,6,0.35294117647058826,10,170.9542999999996,230,0,0.2797561885436156,-0.4944945720378743,1.659108625359705,1686.5336721616723
512.3870000000003,7.638920000000005,0,2,38.13,4,4,35,5,0.18518518518518517,8,133.86249999999995,178,0,0.27962162468409946,-0.292161463747943,1.8327839639850967,1481.5304663071836
515.4410000000003,7.015420000000005,0,4,51.02,5,4,34,5,0.24,9,133.78349999999995,174,0,0.2796060152924001,-0.292161970392185,1.7617391709073178,1400.4190385609754
502.9520000000001,6.607880000000005,0,3,61.92,5,4,36,5,0.17857142857142858,8,133.03749999999997,180,0,0.27951102157690655,-0.29506318185197444,1.7070809136649656,1521.7895170995885
462.3520000000002,5.502920000000004,1,3,58.36,5,3,31,4,0.30434782608695654,8,119.65330000000004,162,0,0.2796057870782172,-0.39445038563351553,2.022010754467638,1175.8685462371388
462.3520000000002,5.502920000000004,1,3,58.36,5,3,31,4,0.30434782608695654,8,119.65330000000004,162,0,0.2796057870782172,-0.39445038563351553,2.022010754467638,1175.8685462371388
549.4580000000002,6.468220000000006,1,4,90.44999999999999,6,4,38,5,0.20689655172413793,9,149.0163999999998,194,0,0.2795263388385167,-0.4944945720452915,1.8186672339429184,1594.9368194428118
568.5050000000003,4.980540000000005,0,4,78.75,5,3,39,5,0.3793103448275862,10,151.56349999999972,204,0,0.2795196018801133,-0.34244577179196933,1.6364794613262184,1498.2688459447402
507.4210000000001,6.764320000000006,0,4,60.25,5,4,35,5,0.2222222222222222,8,138.29349999999988,178,0,0.27957791082980277,-0.4944945720452915,1.8114295893232808,1447.1244615874346
462.3520000000002,5.502920000000004,1,3,58.36,5,3,31,4,0.30434782608695654,8,119.65330000000004,162,0,0.2796057870782172,-0.39445038563351553,2.022010754467638,1175.8685462371388
593.5550000000001,7.309720000000008,0,5,59.83,9,4,41,5,0.3125,9,164.54749999999953,214,0,0.27964655480977013,-0.4944945720452915,1.7573401091803156,1598.0566549799967
462.3520000000002,5.502920000000005,1,3,58.36,5,3,31,4,0.30434782608695654,8,119.65330000000004,162,0,0.2795101656754737,-0.39445038563351553,1.9920736820837512,1175.8685462371388
509.41200000000026,6.953920000000005,0,3,51.02,5,4,35,5,0.2222222222222222,8,135.90649999999994,178,0,0.2796060152744487,-0.2921619703922512,1.7524750259276023,1434.8744615874348
594.4990000000001,5.4276200000000046,1,5,98.46000000000001,6,4,41,5,0.26666666666666666,11,159.12969999999964,212,0,0.27957673643015307,-0.49449374813184277,1.8265877258381975,1749.169685725893
577.5120000000001,7.037340000000006,1,4,76.46000000000001,6,4,40,5,0.25806451612903225,9,158.62569999999963,206,0,0.2795351970943311,-0.49449374813184277,1.82667622287536,1660.7713386403584
660.6460000000001,7.503340000000008,1,5,79.7,9,4,46,6,0.3611111111111111,10,183.24269999999947,240,0,0.2795351970943311,-0.4944937481318208,1.4749753165246453,1811.5650261821759
528.8420000000002,8.153220000000005,0,2,38.13,4,4,35,5,0.18518518518518517,8,138.9144999999999,178,0,0.27962160856659213,-0.29216146387064146,1.8098991292512134,1463.5255788050201
457.95200000000017,6.734000000000005,0,2,38.13,6,3,32,4,0.36,7,122.23350000000005,168,0,0.27960561199817463,-0.29217228798722245,1.9375513473381507,1154.7388683622523
551.4740000000003,6.550920000000007,0,4,69.36000000000001,6,4,38,5,0.27586206896551724,9,150.43249999999972,196,0,0.27957673800996585,-0.4944945720452915,1.8253179302056322,1622.7951847996576
569.5330000000001,6.053340000000007,1,4,78.67000000000002,5,3,39,5,0.43333333333333335,9,153.7842999999997,206,0,0.27951935775242154,-0.38781669099980226,1.6461505879651315,1456.624381259816
458.38900000000024,5.672240000000006,1,3,58.36,5,3,31,4,0.3333333333333333,7,124.43230000000004,162,0,0.27951935414490775,-0.39445038563351553,2.0210636571625358,1169.8713712091424
522.4070000000002,7.262420000000006,0,3,47.36,5,4,36,6,0.21428571428571427,8,138.3424999999999,182,0,0.27962163316679844,-0.49449457203114694,1.6415751502763019,1529.466294025784
515.4600000000003,6.777320000000006,0,3,41.370000000000005,4,3,35,5,0.4074074074074074,8,138.3354999999999,184,0,0.2796059883160854,-0.306208301985885,1.739557847367339,1296.5736566283615
561.4880000000003,8.234620000000005,1,2,53.92,6,5,39,6,0.22580645161290322,8,154.5701999999997,198,0,0.2796057749511422,-0.3608888882963282,1.4935623151946014,1738.2737207342375
581.038,7.394140000000006,1,3,67.23,5,4,41,5,0.25806451612903225,10,152.0656999999997,212,0,0.41590986103697497,-0.3551109938117198,1.7809935153771563,1676.1073016050009
596.4860000000003,7.307400000000006,0,5,73.65999999999998,8,4,41,5,0.25806451612903225,10,155.90649999999965,212,0,0.3051194714658481,-0.4944945720378744,1.8927428811224984,1637.0697232335358
486.4180000000002,7.476820000000006,0,2,38.13,5,3,33,4,0.3076923076923077,7,131.9985,172,0,0.279606002944459,-0.2921619704863525,2.0060856837822296,1274.7816674012515
488.4340000000002,7.556720000000006,0,2,38.13,6,3,33,4,0.38461538461538464,7,132.0225,174,0,0.27960577317334295,-0.292161974104285,1.9758799340722069,1218.4863344758967
555.5060000000003,5.663240000000006,1,4,78.67,5,3,38,5,0.41379310344827586,9,149.16729999999978,200,0,0.27951960188010044,-0.3929906484390973,1.6416251009980463,1409.0449787347184
507.4210000000001,6.764320000000006,0,4,60.25,5,4,35,5,0.2222222222222222,8,138.29349999999988,178,0,0.27952773120152874,-0.4944945720452915,1.8114295893232808,1447.1244615874346
489.42200000000025,6.072220000000005,0,3,41.370000000000005,6,3,33,4,0.36,8,131.12150000000003,174,0,0.27960578101906536,-0.30756053191162186,1.9758799340722069,1221.3562499053603
458.36400000000015,6.845520000000005,0,2,38.13,4,3,31,5,0.3333333333333333,7,120.83850000000005,160,0,0.27960598825619787,-0.2921619706901415,1.7925979671308911,1215.7737468134217
542.4130000000001,7.647520000000006,0,3,47.36,5,4,37,5,0.21428571428571427,9,140.4144999999999,190,0,0.27962160764592514,-0.4944945720452915,1.8303588605246865,1550.917104073773
601.5310000000003,6.549020000000005,1,4,84.30000000000001,7,4,40,5,0.2413793103448276,11,155.58799999999965,208,0,0.2796216085665047,-0.2921614638706416,1.7106515046993407,1736.9268217425065
530.3770000000003,7.778020000000004,0,2,38.13,4,4,36,5,0.18518518518518517,9,133.82049999999995,184,0,0.2796216246843264,-0.2921614637479426,1.8267546277394753,1533.1804942806566
511.3840000000002,6.595000000000005,0,4,60.25,5,4,35,5,0.19230769230769232,9,133.51449999999997,178,0,0.2796214775287916,-0.49437388433069074,1.8021445364929283,1436.0449914741798
514.4720000000003,8.090920000000006,0,2,38.13,5,3,35,5,0.42857142857142855,7,139.1424999999999,184,0,0.2796057748408057,-0.29216197409149314,1.70338437823654,1279.4470619095514
522.4510000000002,7.753320000000006,0,2,38.13,6,4,36,5,0.2413793103448276,7,142.71349999999987,184,0,0.27960577495105604,-0.29216197409074274,1.6870475350682133,1448.6573010773018
537.4470000000002,6.242500000000006,0,4,69.36000000000001,6,4,37,5,0.25,9,145.69549999999978,190,0,0.27957657681681924,-0.4944945720452915,1.796070042842259,1556.8883626487338
493.9410000000001,6.685700000000005,0,3,47.36,5,4,35,5,0.18518518518518517,8,130.66750000000002,178,0,0.2796214688290938,-0.4944945720452915,1.8021445364929283,1433.119574085271
520.4600000000002,7.677740000000007,0,3,47.36,5,4,36,5,0.2413793103448276,7,145.2354999999998,184,0,0.27953519708150143,-0.4944945720452915,1.8299014358009125,1492.1202426861107
525.4800000000004,6.302340000000006,0,3,58.440000000000005,6,3,36,5,0.39285714285714285,8,143.16049999999984,188,0,0.2795193511032155,-0.34082960697968945,1.6652883124711269,1363.8197833779045
471.36300000000017,6.424300000000004,0,3,61.92,5,3,32,4,0.2916666666666667,8,122.79750000000004,164,0,0.2796057785439684,-0.2921619740634895,2.007386988168016,1261.6156313316862
507.4210000000001,6.764320000000005,0,4,60.25,5,4,35,5,0.2222222222222222,8,138.2934999999999,178,0,0.27958959434178154,-0.4944945720452212,1.8015696011144104,1429.8744615874346
563.4850000000001,7.3277200000000065,1,4,76.46000000000001,6,4,39,5,0.23333333333333334,9,154.8021999999997,200,0,0.27952717617192946,-0.4944945720452915,1.7916166840176222,1611.9929760937803
510.39600000000013,7.2000000000000055,0,3,47.36,5,4,35,5,0.18518518518518517,8,135.71949999999993,178,0,0.2796214687807541,-0.4944945720452915,1.8021445364929283,1433.119574085271
612.5290000000002,7.789400000000006,0,5,65.82000000000001,10,4,42,5,0.3125,10,162.31849999999957,220,0,0.27984359546380827,-0.49449457203788766,1.8288972740410354,1640.242494908536
482.7700000000001,5.8479000000000045,1,3,58.36,5,3,31,4,0.2727272727272727,9,119.9263,162,0,0.2796064671025907,-0.3944503856335155,2.0220107544676384,1179.0480881142664
454.40100000000024,6.8659400000000055,0,2,38.13,5,3,31,4,0.28,6,127.54350000000005,160,0,0.27951956999956995,-0.2948397446355674,2.0318227482500197,1195.7180534654622
553.4460000000003,5.214900000000005,1,5,89.59,7,4,38,5,0.25,10,147.10729999999984,196,0,0.27957657687292203,-0.4944945720452915,1.7826009116229105,1576.9623304838988
591.4700000000003,6.8068200000000045,0,4,75.51,6,4,41,6,0.22580645161290322,10,154.3764999999997,208,0,0.27960578404603276,-0.2921619740209605,1.4508997831579784,1731.26069337306
520.4600000000002,7.677740000000007,0,3,47.36,5,4,36,5,0.2413793103448276,7,145.2354999999998,184,0,0.27953519708150143,-0.4944945720452915,1.8299014358009125,1492.1202426861107
489.9780000000001,6.855020000000005,0,3,47.36,5,4,35,5,0.21428571428571427,7,135.44649999999996,178,0,0.2796214687416518,-0.4944945720452915,1.8021445364929283,1428.8955988260718
554.4780000000003,4.638340000000004,1,4,87.54,5,3,38,5,0.35714285714285715,10,146.9361999999998,198,0,0.2795196018801133,-0.35278303861659965,1.6586969818880537,1464.9060798112505
533.4340000000003,7.679920000000005,0,3,61.92,4,4,37,5,0.20689655172413793,8,143.35649999999984,186,0,0.2796216101321678,-0.29216146385867553,1.8189688752024589,1619.1237138170727
575.4710000000002,7.400420000000005,1,3,70.99,5,5,40,6,0.1935483870967742,9,156.23819999999967,202,0,0.2796060063062254,-0.32192942285660736,1.5871046483519917,1877.7947598957228
547.4860000000002,7.784440000000006,0,3,58.440000000000005,4,4,38,5,0.23333333333333334,8,152.9854999999997,194,0,0.3486574312564164,-0.29561234428057204,1.7452965171858148,1562.2237160871668
486.41800000000023,7.310720000000005,0,2,38.13,6,3,33,5,0.38461538461538464,7,129.90850000000003,172,0,0.2796057763297436,-0.2921619708709945,1.7301199794406847,1248.5742732045742
476.37900000000013,5.893020000000004,1,3,58.36,6,3,32,4,0.3333333333333333,8,124.27030000000003,168,0,0.27960577321985075,-0.39630509768436784,1.9944312838694538,1192.2277031212843
637.5390000000002,6.603100000000006,0,5,76.9,7,4,44,6,0.30303030303030304,11,166.67249999999956,228,0,0.27986593343102684,-0.49449457203785996,1.70464258913952,1736.3083435022952
484.3620000000001,5.973600000000005,1,3,66.81,5,4,33,5,0.20833333333333334,9,125.5202,168,0,0.2796058634464496,-0.34702897575123615,1.7316694976537643,1331.9009239167203
554.4490000000001,6.736600000000006,1,4,67.59,7,4,38,5,0.2413793103448276,9,146.35929999999982,196,0,0.2797559963197064,-0.4944945720378743,1.8878929219975231,1520.2447284436305
539.5070000000003,6.690840000000007,0,3,58.440000000000005,5,3,37,5,0.41379310344827586,8,147.75549999999978,194,0,0.27951935287356844,-0.3380940245320108,1.6998767378268864,1396.7837743602377
508.4240000000002,7.558920000000006,0,2,38.13,5,4,35,5,0.21428571428571427,7,138.11149999999992,178,0,0.2796060062932277,-0.292161970460812,1.7524750259276023,1431.895598826072
511.38400000000007,6.595000000000005,0,4,60.25,5,4,35,5,0.19230769230769232,9,133.51449999999997,178,0,0.2795804042744314,-0.4944945720452212,1.7799631960127755,1436.0449914741798
553.5340000000001,6.938440000000007,0,3,58.440000000000005,5,3,38,5,0.43333333333333335,8,152.32449999999972,200,0,0.27951934190764904,-0.3429218558079722,1.6217184650592122,1405.4745972273251
582.4590000000003,6.917300000000005,0,5,73.65999999999998,7,4,40,5,0.23333333333333334,10,151.28949999999972,206,0,0.3416037974712369,-0.494494572029637,1.9369623035224828,1619.9404565812306
612.6020000000003,6.624840000000007,2,4,90.7,6,3,42,5,0.46875,10,166.7709999999996,224,0,0.317093975204956,-0.38781667098437017,1.562573167341497,1524.5291775443184
474.3630000000003,5.647020000000004,1,3,58.36,5,3,32,5,0.3333333333333333,8,122.15630000000003,166,0,0.27960579023458554,-0.39445038561905305,1.773213626980393,1222.1936611914284
502.41700000000026,6.862120000000005,0,3,47.36000000000001,4,3,34,5,0.38461538461538464,8,131.6575,178,0,0.27960598836240846,-0.38128666336722816,1.7627603851886333,1267.1719227820008
581.5000000000002,6.177420000000007,0,5,78.59,8,4,40,5,0.3,10,156.63449999999966,208,0,0.2795767380660782,-0.4944945720452915,1.790701538244277,1660.144706394096
568.5490000000002,6.825940000000007,0,3,61.68000000000001,5,3,39,5,0.43333333333333335,9,156.1574999999997,206,0,0.31929271270655596,-0.33076443837448594,1.6679783818099367,1447.3445726144635
498.4540000000003,6.858940000000006,0,3,47.36000000000001,5,3,34,5,0.4074074074074074,7,136.32049999999995,178,0,0.279519355946581,-0.3762917577136355,1.7258637629469458,1261.0013928952555
549.5020000000003,7.136440000000006,1,4,73.38,6,4,38,5,0.26666666666666666,8,153.12689999999975,196,0,0.27953519708750796,-0.4944941971578265,1.832362133212311,1560.340914692925
472.4160000000002,6.326340000000005,0,3,47.36,6,3,32,4,0.36,7,129.22250000000003,168,0,0.27951935415034473,-0.3827669653227756,1.9935814292900496,1186.1703983942239
512.4160000000002,6.476420000000004,1,3,66.81,6,4,35,5,0.2692307692307692,9,134.85919999999993,180,0,0.27960577498558686,-0.35090372690392907,1.7026527576516317,1413.620586454527
554.4380000000002,4.605200000000004,1,7,109.23999999999998,6,4,38,5,0.2692307692307692,12,146.29919999999984,196,0,0.2796932434489385,-0.4793360207465279,1.786745112715756,1595.6224483090293
593.5550000000001,7.309720000000008,0,5,59.83,9,4,41,5,0.3125,9,164.54749999999953,214,0,0.27964655480977013,-0.4944945720452915,1.7573401091803156,1598.0566549799967
488.4150000000002,5.033140000000004,2,4,78.58999999999999,6,3,33,4,0.36,8,130.4391,174,0,0.279519355997294,-0.39361300981340613,1.9955997867443183,1221.8464749010334
593.5550000000001,7.309720000000008,0,5,59.83,9,4,41,5,0.3125,9,164.54749999999953,214,0,0.27964655480977013,-0.4944945720452915,1.7573401091803156,1598.0566549799967
596.6030000000003,7.509940000000008,1,3,70.47,6,3,41,5,0.46875,9,165.3111999999996,218,0,0.31709085031781953,-0.3358163996059289,1.5325753816440004,1472.9566683956962
466.31500000000005,5.333600000000004,1,3,58.36,5,3,31,4,0.2727272727272727,9,114.8743,162,0,0.27960563884318235,-0.39445038563351553,2.0063918150881386,1179.8029756164299
519.4070000000003,7.3715000000000055,0,3,61.92,4,4,36,5,0.17857142857142858,8,138.61949999999987,180,0,0.2796216085665745,-0.29216146387064146,1.7985489213788073,1553.255888172386
555.5060000000001,6.910740000000007,0,4,67.67,5,3,38,5,0.41379310344827586,9,149.47949999999975,200,0,0.40929115548083783,-0.45272790456212414,1.6810658311575277,1417.0449787347177
580.5160000000002,5.7842000000000064,0,5,72.6,8,4,40,5,0.3,10,158.57549999999966,208,0,0.27957657685110676,-0.4944945720452915,1.7445442234664488,1625.5411671146626
493.9410000000001,6.685700000000005,0,3,47.36,5,4,35,5,0.18518518518518517,8,130.66750000000002,178,0,0.27952664527314797,-0.4944945720452915,1.7799631960127755,1433.119574085271
540.5390000000002,5.927340000000006,0,4,44.61000000000001,6,3,37,5,0.4482758620689655,8,151.28349999999972,196,0,0.27951934808578355,-0.30382607643067133,1.6134172605687838,1326.071463852984
537.4470000000002,6.772920000000005,0,5,69.48,6,4,37,5,0.25,9,144.8454999999998,190,0,0.27964813363439006,-0.4944945720452915,1.8329778264634626,1515.5507732040157
515.4850000000002,6.3318200000000076,0,4,50.6,8,3,35,4,0.4074074074074074,8,142.33249999999987,186,0,0.2796306963159665,-0.4900657554375315,1.9317673603023795,1252.2185304742372
525.4800000000004,6.302340000000006,0,3,58.440000000000005,5,3,36,5,0.39285714285714285,8,143.16049999999984,188,0,0.27951960188010044,-0.34109254730770494,1.6937212824780898,1357.8197833779045
537.4220000000003,6.598720000000004,1,3,81.22,5,4,37,5,0.17857142857142858,9,142.42239999999987,188,0,0.2796216085665288,-0.36559949407082587,1.7813653465973602,1563.398137653061
504.46100000000024,7.728240000000007,0,2,38.13,5,4,35,5,0.2413793103448276,6,142.89049999999983,178,0,0.2795195733599854,-0.29483974460998447,1.7519067397198083,1425.6200877849853
583.5600000000004,6.300940000000008,1,4,78.67,7,3,40,5,0.45161290322580644,9,158.35329999999968,212,0,0.27951960188010044,-0.3963656917627779,1.5746816217484783,1442.5723950928661
528.8420000000003,8.153220000000005,0,2,38.13,4,4,35,5,0.18518518518518517,8,138.9144999999999,178,0,0.27962161665110885,-0.29216146380915076,1.8327839639850967,1480.7755788050201
591.5390000000002,7.379540000000007,0,4,67.67,6,4,41,5,0.28125,9,163.25299999999956,212,0,0.2795351970943311,-0.49449374812395464,1.8196925877973769,1692.6922747291576
460.33600000000024,5.256920000000004,1,3,58.36,5,3,31,5,0.30434782608695654,8,117.53930000000004,160,0,0.27960579023463134,-0.394450385619053,1.7735248044138,1205.772533220519
540.4950000000002,5.895440000000007,0,4,61.68000000000001,3,3,37,5,0.39285714285714285,9,147.21049999999977,194,0,0.3445385314409607,-0.3202894032750177,1.7140052832218124,1391.4496449268877
529.4680000000002,7.323840000000005,0,4,51.02,5,4,35,5,0.2692307692307692,9,138.5204999999999,180,0,0.2796060152924144,-0.292161970392185,1.7494089644531239,1461.8055246261113
398.67500000000024,7.388700000000009,1,1,20.23,0,0,29,5,0.9285714285714286,1,121.48580000000008,164,0,0.05774006185151896,-0.3927966848295408,1.5376878363274147,709.1023825141091
270.24,1.8872199999999997,3,5,94.83000000000001,0,2,20,3,0.06666666666666667,5,69.4804,100,0,0.20147269602940904,-0.5077973188636857,2.3956753300539084,725.8362617815494
272.212,-0.22139999999999987,4,5,115.06,1,1,20,3,0.0,6,68.6067,100,0,0.33534643785494944,-0.5071623496243353,2.5077287217899977,870.1508085979699
286.239,1.0710999999999995,4,6,115.06,1,2,21,3,0.06666666666666667,6,70.66620000000002,106,0,0.20147272359934404,-0.5077973188636856,2.354905029757158,806.2965209959959
254.24099999999999,2.1816199999999997,2,4,74.6,0,2,19,3,0.06666666666666667,4,67.81560000000002,94,0,0.19774546346668184,-0.5079410371780936,2.357377078565252,744.0510609635681
166.176,1.6034,1,3,46.53,2,1,12,1,0.2222222222222222,3,44.66330000000002,64,0,0.1630184534171323,-0.5070545801462027,3.1159916343556633,304.64199945095794
330.51200000000006,4.617300000000005,2,2,40.46,0,0,24,4,0.8181818181818182,2,97.47360000000006,134,0,0.06282739167211532,-0.3927852441071892,1.788811394136131,601.0911725909862
470.7820000000004,7.775800000000011,2,2,40.46,1,0,34,5,0.9375,2,141.27359999999996,194,0,0.062470355363845376,-0.39277512863428676,1.5700640666386942,864.7280525678497
360.58200000000016,5.333300000000006,2,2,40.46,0,0,26,4,0.9166666666666666,2,106.66160000000006,148,0,0.06282738698449472,-0.3928414250692051,1.7943426754703455,621.7001828880157
444.7440000000003,7.52980000000001,2,2,40.46,5,0,32,4,0.9333333333333333,2,134.29360000000003,184,0,0.059397385352824086,-0.3925616025760222,1.5877599390509594,744.4207774884073
290.271,1.5460999999999998,5,6,110.38000000000001,1,2,21,3,0.2,6,72.62300000000002,110,0,0.1573046177140986,-0.5076790312956448,1.9978810165902074,696.8034648427933
256.301,3.5798000000000023,1,3,38.69,4,2,19,2,0.125,3,76.58080000000004,98,0,0.12265277439426399,-0.5079662507800027,2.241199965871132,548.7979589951823
244.24599999999998,2.6794000000000002,4,4,80.92,2,2,18,2,0.0,4,68.47120000000002,92,0,0.12598254058466046,-0.5078225556743267,2.2946631017195536,582.4881412126718
244.24599999999998,2.679400000000001,4,4,80.92,2,2,18,2,0.0,4,68.47120000000002,92,0,0.15748950879144205,-0.5078005906153596,2.2650208599922137,582.4881412126718
266.3399999999999,4.221800000000003,2,2,40.46,5,2,20,2,0.1111111111111111,2,83.00960000000003,102,0,0.1229317160258836,-0.5079435221080654,2.5918716708341107,641.8616364252202
266.3399999999999,4.2218000000000035,2,2,40.46,5,2,20,2,0.1111111111111111,2,83.00960000000003,102,0,0.12305829737828254,-0.5073087119111589,2.537164037292021,584.3616364252205
86.138,-0.8208,2,2,24.06,0,0,6,1,1.0,2,25.739399999999993,36,0,0.0077229764777765044,-0.31420575344972834,2.0,21.019550008653873
117.14799999999998,-1.5574999999999983,0,2,40.129999999999995,2,0,8,0,0.8,3,27.906399999999987,48,0,0.11831230041334986,-0.5441156203540279,0.0,93.09201719290463
131.13499999999996,-1.1037299999999988,3,2,90.41000000000001,2,0,9,0,0.5,5,32.179899999999996,52,0,0.3226929248940004,-0.4799250432632231,0.0,133.77443751081734
104.17299999999999,-0.3150999999999999,1,1,20.23,2,0,7,0,1.0,2,29.985199999999985,44,0,0.10149348584948223,-0.39051528989396167,0.0,46.532068975639476
455.684,-9.658100000000003,10,14,282.56,10,0,27,0,0.8333333333333334,15,72.24000000000002,156,0,2.0,-0.5472091694087304,0.0,384.9019346626658
384.6480000000002,7.619000000000008,1,1,20.23,6,0,28,3,0.7777777777777778,1,121.1888000000001,158,0,0.0583378675053035,-0.39277278874374866,1.6958985314070008,609.7518254928543
217.28999999999996,0.6279000000000001,2,3,57.61,3,0,14,1,0.7777777777777778,5,55.38780000000003,80,0,0.3259145860914331,-0.47971213674728536,2.6669696816932777,244.21156588239845
435.52800000000013,4.161700000000002,2,5,112.07000000000001,10,3,32,3,0.375,8,121.38650000000004,168,0,0.3261964828202927,-0.47970434179517524,1.8705600872018624,1032.0529522380773
267.36899999999997,1.6132,2,4,50.72,9,1,19,1,0.6,4,76.66250000000005,108,0,0.11895622189073653,-0.4908491126928612,2.285695819256649,337.7488527229999
259.34900000000005,2.5775000000000006,2,3,41.489999999999995,6,2,19,2,0.375,3,78.58850000000005,102,0,0.1267586916535054,-0.4901950231232891,1.9779417823071141,519.6427894422644
200.28500000000003,3.1783400000000013,1,1,28.68,2,2,15,2,0.3076923076923077,2,62.02070000000003,78,0,0.052484615098766986,-0.2854439373496951,2.4192962075236624,443.5644420701929
342.297,-5.397199999999993,8,11,189.52999999999997,4,0,23,2,1.0,11,68.61940000000004,136,0,0.18932152601677132,-0.3935665150090352,2.070727962317048,344.01843836179484
266.341,1.1175999999999995,1,5,42.96000000000001,5,1,19,2,0.5714285714285714,5,74.24470000000005,106,0,0.202775476213282,-0.49270377392685616,2.1965061511385273,392.1472581348167
225.20400000000004,0.40979999999999994,1,5,94.36,6,1,16,1,0.3333333333333333,7,54.13360000000002,86,0,0.29399583657223705,-0.3519227387982904,2.187287644549622,355.03154741625326
323.3560000000001,3.5978800000000017,1,6,97.91999999999999,4,1,24,3,0.35294117647058826,7,86.77470000000002,122,0,0.2481405207670602,-0.28890032630684714,1.6730672254828591,734.1807351788054
456.7110000000003,7.233600000000009,2,2,57.53,1,0,33,5,0.9,3,132.68160000000006,186,0,0.3094233756163535,-0.4808139089269277,1.5970078349808692,884.9726007761026
130.14299999999994,-0.07129999999999992,1,3,46.53,0,0,9,1,0.8333333333333334,3,30.724799999999988,52,0,0.33516158215467057,-0.46034200775514433,2.6513437159754796,132.2646625064904
386.48800000000017,4.767400000000005,0,5,46.150000000000006,5,2,28,3,0.4782608695652174,5,110.3740000000001,152,0,0.20343838804219522,-0.4928588225912651,2.4018482293112497,858.8016797015155
318.41300000000007,3.396300000000002,0,4,52.6,0,0,23,4,0.7894736842105263,4,84.41300000000005,126,0,0.3379249920452355,-0.4970895384976826,1.8171784716291357,647.7550535043347
274.404,4.865200000000005,0,2,26.3,2,0,20,2,0.6111111111111112,2,82.41300000000004,110,0,0.33048163152428844,-0.45888940347089413,1.8536575226505099,440.3345753852014
248.32199999999995,2.7620000000000013,0,3,38.83,0,0,18,3,0.6666666666666666,3,68.01300000000003,98,0,0.3337206028672057,-0.4554680267737086,1.8718855808190114,437.0196679683535
282.33599999999996,2.3949000000000007,0,5,53.99000000000001,0,0,20,5,0.9333333333333333,5,68.04700000000005,112,0,0.31097180359286625,-0.4320284473802694,1.8371175333567644,451.54482686786565
296.36600000000004,3.3443000000000023,0,3,43.370000000000005,0,1,22,4,0.47368421052631576,3,83.62150000000004,114,0,0.2338654667491862,-0.49185662001187314,1.9444251066876763,752.18895545309
398.4450000000001,-3.256899999999996,4,10,185.45999999999998,7,2,27,3,0.6,12,96.28140000000002,148,0,0.1671385242766162,-0.5484493792696615,1.681684873653056,819.0914489926447
307.32800000000003,-2.2060999999999984,6,6,158.82,9,0,20,0,0.6,10,71.27440000000003,114,0,0.32247070702770475,-0.48008628646213053,0.0,389.18921854622977
162.214,-1.0938000000000005,3,3,72.19,3,0,10,0,0.6,5,40.652100000000004,58,0,0.24035126325955788,-0.36786111663514387,0.0,148.58337707694838
161.226,0.31749999999999995,2,3,63.32000000000001,5,0,10,0,0.5,4,43.13320000000001,58,0,0.3208323373928407,-0.48006376705461146,0.0,126.91622381280224
159.594,-0.3823999999999998,2,3,66.4,3,0,8,0,1.0,6,30.2713,50,0,0.265661429332837,-0.2855043618260488,0.0,141.36241254975977
226.23600000000002,-1.1295999999999988,4,4,121.10000000000001,6,1,16,1,0.4444444444444444,7,55.52960000000001,88,0,0.3261088591567713,-0.4797078967961283,2.544729271478486,349.64588802313415
501.47700000000026,2.7025000000000006,1,12,166.97999999999996,11,2,34,2,0.65,14,121.15890000000006,190,0,0.3613916772208002,-0.43755822750865275,1.9374771157954733,1007.7388391510439
454.5190000000002,-0.6360799999999995,2,11,156.08999999999997,7,2,29,4,0.42857142857142855,15,102.87150000000001,152,0,0.35215849835095264,-0.4765606782889641,1.4374120949777263,990.9137443081793
455.47400000000016,-0.6224999999999987,3,11,173.51,7,1,30,3,0.375,14,106.38990000000001,160,0,0.3522609581851247,-0.4765594507746736,1.7717531184827244,972.9401472388082
480.5720000000003,-1.2798999999999958,2,10,150.04000000000002,7,1,32,4,0.5263157894736842,13,117.14750000000001,172,0,0.27586346921369653,-0.5431910945404141,1.5176052615549813,1015.6016584020563
293.106,1.3755999999999995,2,4,92.47,5,1,18,1,0.3,8,66.44390000000003,98,0,0.2689441042037367,-0.38042076296355937,2.536537580722017,436.00874934825055
231.361,1.9688999999999999,0,4,29.540000000000003,4,0,15,1,0.9090909090909091,4,63.88500000000005,88,0,0.32397639345636486,-0.44982522082368576,2.6536145634595294,220.63346110774012
337.35100000000006,1.1235999999999997,1,5,71.11,4,1,24,3,0.5,8,85.73070000000004,130,0,0.41431651014850107,-0.44204599687429924,1.692165277075504,633.7485798888887
404.44400000000013,1.0506999999999995,2,5,114.98999999999998,5,1,28,4,0.47368421052631576,9,100.97460000000005,148,0,0.32927804740294603,-0.47965244448229927,1.5708642937202764,876.4346433875617
238.15899999999996,0.07349999999999995,1,6,118.05000000000001,3,1,17,2,0.125,9,53.20110000000001,88,0,0.4330616376402304,-0.3995922484094392,2.0702875864987447,519.7401440929854
